Time: 2.60[s], x=11.84890[m], y=3.15820[m], yaw=0.42807[rad], v=4.59630[m/s], steer=0.06468[rad], accel=0.12272[m/s^2]
Time: 2.64[s], x=12.01617[m], y=3.23452[m], yaw=0.43284[rad], v=4.60121[m/s], steer=0.06481[rad], accel=0.13317[m/s^2]
Time: 2.68[s], x=12.18324[m], y=3.31171[m], yaw=0.43761[rad], v=4.60653[m/s], steer=0.06481[rad], accel=0.14345[m/s^2]
Time: 2.72[s], x=12.35014[m], y=3.38980[m], yaw=0.44240[rad], v=4.61227[m/s], steer=0.06476[rad], accel=0.15351[m/s^2]
Time: 2.76[s], x=12.51687[m], y=3.46878[m], yaw=0.44718[rad], v=4.61841[m/s], steer=0.06476[rad], accel=0.16331[m/s^2]
Time: 2.80[s], x=12.68344[m], y=3.54867[m], yaw=0.45197[rad], v=4.62494[m/s], steer=0.06491[rad], accel=0.17285[m/s^2]
Time: 2.84[s], x=12.84986[m], y=3.62946[m], yaw=0.45678[rad], v=4.63186[m/s], steer=0.06522[rad], accel=0.18214[m/s^2]
Time: 2.88[s], x=13.01614[m], y=3.71118[m], yaw=0.46162[rad], v=4.63914[m/s], steer=0.06562[rad], accel=0.19120[m/s^2]
Time: 2.92[s], x=13.18228[m], y=3.79383[m], yaw=0.46650[rad], v=4.64679[m/s], steer=0.06595[rad], accel=0.20005[m/s^2]
Time: 2.96[s], x=13.34829[m], y=3.87743[m], yaw=0.47141[rad], v=4.65479[m/s], steer=0.06611[rad], accel=0.20869[m/s^2]
Time: 3.00[s], x=13.51418[m], y=3.96199[m], yaw=0.47634[rad], v=4.66314[m/s], steer=0.06612[rad], accel=0.21711[m/s^2]
Time: 3.04[s], x=13.67994[m], y=4.04752[m], yaw=0.48128[rad], v=4.67183[m/s], steer=0.06606[rad], accel=0.22528[m/s^2]
Time: 3.08[s], x=13.84558[m], y=4.13402[m], yaw=0.48623[rad], v=4.68084[m/s], steer=0.06606[rad], accel=0.23319[m/s^2]
Time: 3.12[s], x=14.01112[m], y=4.22152[m], yaw=0.49118[rad], v=4.69016[m/s], steer=0.06622[rad], accel=0.24084[m/s^2]
