  **** HLS Build v2024.2 5238294
INFO: [HLS 200-2005] Using work_dir /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/MPPI_Float 
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'syn.file=gaussian_noise_gen.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/gaussian_noise_gen.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=datatypes.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/datatypes.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=compute_weight.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/compute_weight.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(13)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=helper.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(14)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/helper.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=costs.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(15)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/costs.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=smoothning_filter.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(16)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/smoothning_filter.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=nearest_neighbor.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(17)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/nearest_neighbor.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(18)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(19)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=mppi_control.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(20)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/mppi_control.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=dynamics.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(21)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/dynamics.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=clip.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(22)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/clip.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'tb.file=tb.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(8)
INFO: [HLS 200-10] Adding test bench file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/tb.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.top=calc_control_input' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(23)
INFO: [HLS 200-1465] Applying ini 'flow_target=vivado' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'part=xczu9eg-ffvb1156-2-e' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xczu9eg-ffvb1156-2-e'
INFO: [HLS 200-1465] Applying ini 'clock=5' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(7)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 5ns.
INFO: [HLS 200-1465] Applying ini 'csim.clean=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(24)
INFO: [HLS 200-1465] Applying ini 'csim.code_analyzer=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(25)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_address=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(26)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_undefined=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(28)
INFO: [HLS 200-1465] Applying ini 'package.output.format=ip_catalog' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(5)
INFO: [HLS 200-1465] Applying ini 'syn.dataflow.default_channel=pingpong' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(27)
INFO: [XFORM 203-701] Set the default channel type in dataflow to ping-pong buffer.
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2153] Enabled Clang AddressSanitizer.
INFO: [HLS 200-2154] Enabled Clang UndefinedSanitizer.
INFO: [SIM 211-6] Clang sanitizer requests large memory space to detect memory errors. In order to run Clang sanitizer correctly, you will need to 1) set the value of /proc/sys/vm/overcommit_memory to 0; or 2) run HLS on a machine with sufficient memory space.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../tb.cpp in debug mode
   Compiling ../../../../clip.cpp in debug mode
   Compiling ../../../../dynamics.cpp in debug mode
   Compiling ../../../../mppi_control.cpp in debug mode
   Compiling ../../../../ref_path.cpp in debug mode
   Compiling ../../../../nearest_neighbor.cpp in debug mode
   Compiling ../../../../smoothning_filter.cpp in debug mode
   Compiling ../../../../costs.cpp in debug mode
   Compiling ../../../../helper.cpp in debug mode
   Compiling ../../../../globals.cpp in debug mode
   Compiling ../../../../compute_weight.cpp in debug mode
   Compiling ../../../../gaussian_noise_gen.cpp in debug mode
   Generating csim.exe
[INFO] Start simulation of pathtracking with MPPI controller
[INFO] delta_t: 0.04[s], sim_steps: 1000[steps], total_sim_time: 40[s]
Time: 0.00[s], x=0.00000[m], y=0.00000[m], yaw=0.00000[rad], v=5.00000[m/s], steer=0.00875[rad], accel=0.00127[m/s^2]
Time: 2.60[s], x=11.48180[m], y=1.10757[m], yaw=0.19487[rad], v=3.34910[m/s], steer=0.04046[rad], accel=-1.14888[m/s^2]
Time: 2.64[s], x=11.61323[m], y=1.13351[m], yaw=0.19704[rad], v=3.30315[m/s], steer=0.04041[rad], accel=-1.16004[m/s^2]
Time: 2.68[s], x=11.74280[m], y=1.15938[m], yaw=0.19917[rad], v=3.25675[m/s], steer=0.04037[rad], accel=-1.17106[m/s^2]
Time: 2.72[s], x=11.87049[m], y=1.18515[m], yaw=0.20128[rad], v=3.20991[m/s], steer=0.04033[rad], accel=-1.18194[m/s^2]
Time: 2.76[s], x=11.99630[m], y=1.21082[m], yaw=0.20335[rad], v=3.16263[m/s], steer=0.04029[rad], accel=-1.19267[m/s^2]
Time: 2.80[s], x=12.12020[m], y=1.23637[m], yaw=0.20539[rad], v=3.11492[m/s], steer=0.04025[rad], accel=-1.20325[m/s^2]
Time: 2.84[s], x=12.24218[m], y=1.26178[m], yaw=0.20740[rad], v=3.06679[m/s], steer=0.04021[rad], accel=-1.21370[m/s^2]
Time: 2.88[s], x=12.36222[m], y=1.28704[m], yaw=0.20937[rad], v=3.01824[m/s], steer=0.04017[rad], accel=-1.22401[m/s^2]
Time: 2.92[s], x=12.48031[m], y=1.31214[m], yaw=0.21131[rad], v=2.96928[m/s], steer=0.04013[rad], accel=-1.23418[m/s^2]
Time: 2.96[s], x=12.59644[m], y=1.33705[m], yaw=0.21322[rad], v=2.91991[m/s], steer=0.04009[rad], accel=-1.24421[m/s^2]
Time: 3.00[s], x=12.71059[m], y=1.36176[m], yaw=0.21509[rad], v=2.87015[m/s], steer=0.04005[rad], accel=-1.25412[m/s^2]
Time: 3.04[s], x=12.82275[m], y=1.38627[m], yaw=0.21693[rad], v=2.81998[m/s], steer=0.04001[rad], accel=-1.26389[m/s^2]
Time: 3.08[s], x=12.93291[m], y=1.41055[m], yaw=0.21874[rad], v=2.76943[m/s], steer=0.03998[rad], accel=-1.27353[m/s^2]
Time: 3.12[s], x=13.04105[m], y=1.43458[m], yaw=0.22051[rad], v=2.71848[m/s], steer=0.03994[rad], accel=-1.28304[m/s^2]
Time: 3.16[s], x=13.14715[m], y=1.45837[m], yaw=0.22225[rad], v=2.66716[m/s], steer=0.03990[rad], accel=-1.29243[m/s^2]
Time: 3.20[s], x=13.25121[m], y=1.48189[m], yaw=0.22396[rad], v=2.61547[m/s], steer=0.03987[rad], accel=-1.30169[m/s^2]
Time: 3.24[s], x=13.35322[m], y=1.50512[m], yaw=0.22563[rad], v=2.56340[m/s], steer=0.03983[rad], accel=-1.31083[m/s^2]
Time: 3.28[s], x=13.45316[m], y=1.52806[m], yaw=0.22726[rad], v=2.51096[m/s], steer=0.03980[rad], accel=-1.31985[m/s^2]
Time: 3.32[s], x=13.55101[m], y=1.55069[m], yaw=0.22886[rad], v=2.45817[m/s], steer=0.03977[rad], accel=-1.32874[m/s^2]
Time: 3.36[s], x=13.64678[m], y=1.57300[m], yaw=0.23042[rad], v=2.40502[m/s], steer=0.03973[rad], accel=-1.33751[m/s^2]
Time: 3.40[s], x=13.74043[m], y=1.59497[m], yaw=0.23195[rad], v=2.35152[m/s], steer=0.03970[rad], accel=-1.34617[m/s^2]
Time: 3.44[s], x=13.83198[m], y=1.61659[m], yaw=0.23345[rad], v=2.29767[m/s], steer=0.03967[rad], accel=-1.35471[m/s^2]
Time: 3.48[s], x=13.92139[m], y=1.63785[m], yaw=0.23491[rad], v=2.24349[m/s], steer=0.03964[rad], accel=-1.36314[m/s^2]
Time: 3.52[s], x=14.00867[m], y=1.65874[m], yaw=0.23633[rad], v=2.18896[m/s], steer=0.03960[rad], accel=-1.37146[m/s^2]
Time: 3.56[s], x=14.09379[m], y=1.67924[m], yaw=0.23772[rad], v=2.13410[m/s], steer=0.03958[rad], accel=-1.37967[m/s^2]
Time: 3.60[s], x=14.17675[m], y=1.69934[m], yaw=0.23907[rad], v=2.07891[m/s], steer=0.03955[rad], accel=-1.38777[m/s^2]
Time: 3.64[s], x=14.25754[m], y=1.71903[m], yaw=0.24039[rad], v=2.02340[m/s], steer=0.03952[rad], accel=-1.39576[m/s^2]
Time: 3.68[s], x=14.33615[m], y=1.73830[m], yaw=0.24167[rad], v=1.96757[m/s], steer=0.03948[rad], accel=-1.40364[m/s^2]
Time: 3.72[s], x=14.41257[m], y=1.75714[m], yaw=0.24291[rad], v=1.91143[m/s], steer=0.03945[rad], accel=-1.41142[m/s^2]
Time: 3.76[s], x=14.48678[m], y=1.77553[m], yaw=0.24412[rad], v=1.85497[m/s], steer=0.03942[rad], accel=-1.41910[m/s^2]
Time: 3.80[s], x=14.55878[m], y=1.79346[m], yaw=0.24529[rad], v=1.79821[m/s], steer=0.03939[rad], accel=-1.42668[m/s^2]
Time: 3.84[s], x=14.62856[m], y=1.81093[m], yaw=0.24642[rad], v=1.74114[m/s], steer=0.03937[rad], accel=-1.43416[m/s^2]
Time: 3.88[s], x=14.69610[m], y=1.82792[m], yaw=0.24752[rad], v=1.68377[m/s], steer=0.03934[rad], accel=-1.44152[m/s^2]
Time: 3.92[s], x=14.76140[m], y=1.84442[m], yaw=0.24858[rad], v=1.62611[m/s], steer=0.03930[rad], accel=-1.44879[m/s^2]
Time: 3.96[s], x=14.82444[m], y=1.86042[m], yaw=0.24960[rad], v=1.56816[m/s], steer=0.03928[rad], accel=-1.45598[m/s^2]
Time: 4.00[s], x=14.88522[m], y=1.87591[m], yaw=0.25059[rad], v=1.50992[m/s], steer=0.03925[rad], accel=-1.46306[m/s^2]
Time: 4.04[s], x=14.94373[m], y=1.89089[m], yaw=0.25154[rad], v=1.45140[m/s], steer=0.03923[rad], accel=-1.47006[m/s^2]
Time: 4.08[s], x=14.99996[m], y=1.90534[m], yaw=0.25245[rad], v=1.39260[m/s], steer=0.03920[rad], accel=-1.47695[m/s^2]
Time: 4.12[s], x=15.05390[m], y=1.91925[m], yaw=0.25332[rad], v=1.33352[m/s], steer=0.03918[rad], accel=-1.48376[m/s^2]
Time: 4.16[s], x=15.10554[m], y=1.93262[m], yaw=0.25416[rad], v=1.27417[m/s], steer=0.03916[rad], accel=-1.49047[m/s^2]
Time: 4.20[s], x=15.15487[m], y=1.94544[m], yaw=0.25496[rad], v=1.21455[m/s], steer=0.03913[rad], accel=-1.49709[m/s^2]
Time: 4.24[s], x=15.20188[m], y=1.95769[m], yaw=0.25572[rad], v=1.15467[m/s], steer=0.03911[rad], accel=-1.50363[m/s^2]
Time: 4.28[s], x=15.24656[m], y=1.96937[m], yaw=0.25644[rad], v=1.09452[m/s], steer=0.03908[rad], accel=-1.51007[m/s^2]
Time: 4.32[s], x=15.28891[m], y=1.98048[m], yaw=0.25713[rad], v=1.03412[m/s], steer=0.03906[rad], accel=-1.51644[m/s^2]
Time: 4.36[s], x=15.32892[m], y=1.99100[m], yaw=0.25777[rad], v=0.97346[m/s], steer=0.03903[rad], accel=-1.52272[m/s^2]
Time: 4.40[s], x=15.36657[m], y=2.00092[m], yaw=0.25838[rad], v=0.91255[m/s], steer=0.03901[rad], accel=-1.52892[m/s^2]
Time: 4.44[s], x=15.40186[m], y=2.01025[m], yaw=0.25895[rad], v=0.85139[m/s], steer=0.03898[rad], accel=-1.53502[m/s^2]
Time: 4.48[s], x=15.43478[m], y=2.01897[m], yaw=0.25948[rad], v=0.78999[m/s], steer=0.03896[rad], accel=-1.54106[m/s^2]
Time: 4.52[s], x=15.46532[m], y=2.02708[m], yaw=0.25997[rad], v=0.72835[m/s], steer=0.03894[rad], accel=-1.54701[m/s^2]
Time: 4.56[s], x=15.49348[m], y=2.03457[m], yaw=0.26043[rad], v=0.66647[m/s], steer=0.03892[rad], accel=-1.55288[m/s^2]
Time: 4.60[s], x=15.51924[m], y=2.04143[m], yaw=0.26084[rad], v=0.60436[m/s], steer=0.03890[rad], accel=-1.55868[m/s^2]
Time: 4.64[s], x=15.54259[m], y=2.04767[m], yaw=0.26122[rad], v=0.54201[m/s], steer=0.03887[rad], accel=-1.56440[m/s^2]
Time: 4.68[s], x=15.56354[m], y=2.05327[m], yaw=0.26156[rad], v=0.47943[m/s], steer=0.03885[rad], accel=-1.57004[m/s^2]
Time: 4.72[s], x=15.58206[m], y=2.05822[m], yaw=0.26186[rad], v=0.41663[m/s], steer=0.03883[rad], accel=-1.57561[m/s^2]
Time: 4.76[s], x=15.59816[m], y=2.06254[m], yaw=0.26211[rad], v=0.35361[m/s], steer=0.03881[rad], accel=-1.58111[m/s^2]
