  **** HLS Build v2024.2 5238294
INFO: [HLS 200-2005] Using work_dir /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/MPPI_Float 
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'syn.file=gaussian_noise_gen.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/gaussian_noise_gen.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=datatypes.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/datatypes.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=compute_weight.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/compute_weight.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(13)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=helper.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(14)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/helper.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=costs.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(15)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/costs.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=smoothning_filter.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(16)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/smoothning_filter.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=nearest_neighbor.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(17)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/nearest_neighbor.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(18)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(19)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=mppi_control.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(20)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/mppi_control.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=dynamics.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(21)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/dynamics.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=clip.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(22)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/clip.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'tb.file=tb.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(8)
INFO: [HLS 200-10] Adding test bench file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/tb.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.top=calc_control_input' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(23)
INFO: [HLS 200-1465] Applying ini 'flow_target=vivado' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'part=xczu9eg-ffvb1156-2-e' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xczu9eg-ffvb1156-2-e'
INFO: [HLS 200-1465] Applying ini 'clock=5' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(7)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 5ns.
INFO: [HLS 200-1465] Applying ini 'csim.clean=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(24)
INFO: [HLS 200-1465] Applying ini 'csim.code_analyzer=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(25)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_address=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(26)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_undefined=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(28)
INFO: [HLS 200-1465] Applying ini 'package.output.format=ip_catalog' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(5)
INFO: [HLS 200-1465] Applying ini 'syn.dataflow.default_channel=fifo' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(27)
INFO: [XFORM 203-701] Set the default channel type in dataflow to FIFO.
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../tb.cpp in debug mode
   Compiling ../../../../clip.cpp in debug mode
   Compiling ../../../../dynamics.cpp in debug mode
   Compiling ../../../../mppi_control.cpp in debug mode
   Compiling ../../../../ref_path.cpp in debug mode
   Compiling ../../../../nearest_neighbor.cpp in debug mode
   Compiling ../../../../smoothning_filter.cpp in debug mode
   Compiling ../../../../costs.cpp in debug mode
   Compiling ../../../../helper.cpp in debug mode
   Compiling ../../../../globals.cpp in debug mode
   Compiling ../../../../compute_weight.cpp in debug mode
   Compiling ../../../../gaussian_noise_gen.cpp in debug mode
   Generating csim.exe
[INFO] Start simulation of pathtracking with MPPI controller
[INFO] delta_t: 0.04[s], sim_steps: 1000[steps], total_sim_time: 40[s]
Time: 0.00[s], x=0.00000[m], y=0.00000[m], yaw=0.00000[rad], v=0.00000[m/s], steer=0.08266[rad], accel=1.18409[m/s^2]
Time: 2.52[s], x=6.07159[m], y=0.28882[m], yaw=0.02079[rad], v=4.57164[m/s], steer=-0.01096[rad], accel=-0.04562[m/s^2]
Time: 2.56[s], x=6.25441[m], y=0.29263[m], yaw=0.01999[rad], v=4.56981[m/s], steer=-0.00784[rad], accel=-0.14696[m/s^2]
Time: 2.60[s], x=6.43717[m], y=0.29628[m], yaw=0.01942[rad], v=4.56393[m/s], steer=-0.04535[rad], accel=-0.23081[m/s^2]
Time: 2.64[s], x=6.61969[m], y=0.29982[m], yaw=0.01610[rad], v=4.55470[m/s], steer=-0.05263[rad], accel=-0.32393[m/s^2]
Time: 2.68[s], x=6.80186[m], y=0.30276[m], yaw=0.01226[rad], v=4.54174[m/s], steer=-0.03272[rad], accel=-0.32494[m/s^2]
Time: 2.72[s], x=6.98351[m], y=0.30499[m], yaw=0.00989[rad], v=4.52875[m/s], steer=0.01787[rad], accel=-0.32923[m/s^2]
Time: 2.76[s], x=7.16465[m], y=0.30678[m], yaw=0.01118[rad], v=4.51558[m/s], steer=0.07088[rad], accel=-0.31922[m/s^2]
Time: 2.80[s], x=7.34526[m], y=0.30880[m], yaw=0.01631[rad], v=4.50281[m/s], steer=0.07833[rad], accel=-0.27495[m/s^2]
Time: 2.84[s], x=7.52535[m], y=0.31173[m], yaw=0.02196[rad], v=4.49181[m/s], steer=0.01132[rad], accel=-0.21099[m/s^2]
Time: 2.88[s], x=7.70498[m], y=0.31568[m], yaw=0.02278[rad], v=4.48337[m/s], steer=-0.03832[rad], accel=-0.17731[m/s^2]
Time: 2.92[s], x=7.88427[m], y=0.31976[m], yaw=0.02003[rad], v=4.47628[m/s], steer=-0.06072[rad], accel=-0.15104[m/s^2]
Time: 2.96[s], x=8.06329[m], y=0.32335[m], yaw=0.01567[rad], v=4.47024[m/s], steer=-0.05419[rad], accel=-0.13701[m/s^2]
Time: 3.00[s], x=8.24207[m], y=0.32615[m], yaw=0.01179[rad], v=4.46476[m/s], steer=-0.03045[rad], accel=-0.09883[m/s^2]
Time: 3.04[s], x=8.42065[m], y=0.32826[m], yaw=0.00962[rad], v=4.46080[m/s], steer=0.01697[rad], accel=-0.04633[m/s^2]
Time: 3.08[s], x=8.59907[m], y=0.32998[m], yaw=0.01083[rad], v=4.45895[m/s], steer=0.04486[rad], accel=-0.04213[m/s^2]
Time: 3.12[s], x=8.77742[m], y=0.33191[m], yaw=0.01403[rad], v=4.45726[m/s], steer=0.02592[rad], accel=-0.03494[m/s^2]
Time: 3.16[s], x=8.95570[m], y=0.33441[m], yaw=0.01588[rad], v=4.45587[m/s], steer=-0.01317[rad], accel=-0.01689[m/s^2]
Time: 3.20[s], x=9.13391[m], y=0.33724[m], yaw=0.01494[rad], v=4.45519[m/s], steer=-0.06942[rad], accel=-0.01717[m/s^2]
Time: 3.24[s], x=9.31209[m], y=0.33990[m], yaw=0.00999[rad], v=4.45450[m/s], steer=-0.03331[rad], accel=-0.04627[m/s^2]
Time: 3.28[s], x=9.49027[m], y=0.34168[m], yaw=0.00761[rad], v=4.45265[m/s], steer=-0.02053[rad], accel=-0.07947[m/s^2]
Time: 3.32[s], x=9.66837[m], y=0.34304[m], yaw=0.00615[rad], v=4.44947[m/s], steer=0.00383[rad], accel=-0.08305[m/s^2]
Time: 3.36[s], x=9.84634[m], y=0.34413[m], yaw=0.00642[rad], v=4.44615[m/s], steer=0.02041[rad], accel=-0.06770[m/s^2]
Time: 3.40[s], x=10.02418[m], y=0.34527[m], yaw=0.00787[rad], v=4.44344[m/s], steer=0.02746[rad], accel=-0.06925[m/s^2]
Time: 3.44[s], x=10.20192[m], y=0.34667[m], yaw=0.00983[rad], v=4.44067[m/s], steer=0.01196[rad], accel=-0.07288[m/s^2]
Time: 3.48[s], x=10.37953[m], y=0.34842[m], yaw=0.01068[rad], v=4.43776[m/s], steer=-0.03517[rad], accel=-0.08690[m/s^2]
Time: 3.52[s], x=10.55704[m], y=0.35031[m], yaw=0.00818[rad], v=4.43428[m/s], steer=-0.02091[rad], accel=-0.08674[m/s^2]
Time: 3.56[s], x=10.73440[m], y=0.35176[m], yaw=0.00669[rad], v=4.43081[m/s], steer=-0.00236[rad], accel=-0.10337[m/s^2]
Time: 3.60[s], x=10.91163[m], y=0.35295[m], yaw=0.00653[rad], v=4.42668[m/s], steer=0.01900[rad], accel=-0.05688[m/s^2]
Time: 3.64[s], x=11.08869[m], y=0.35410[m], yaw=0.00787[rad], v=4.42440[m/s], steer=0.01789[rad], accel=0.00171[m/s^2]
Time: 3.68[s], x=11.26566[m], y=0.35550[m], yaw=0.00914[rad], v=4.42447[m/s], steer=-0.01201[rad], accel=0.01278[m/s^2]
Time: 3.72[s], x=11.44263[m], y=0.35711[m], yaw=0.00829[rad], v=4.42498[m/s], steer=-0.01167[rad], accel=0.01606[m/s^2]
Time: 3.76[s], x=11.61963[m], y=0.35858[m], yaw=0.00746[rad], v=4.42563[m/s], steer=-0.01112[rad], accel=0.01659[m/s^2]
Time: 3.80[s], x=11.79665[m], y=0.35990[m], yaw=0.00667[rad], v=4.42629[m/s], steer=-0.01376[rad], accel=0.02580[m/s^2]
Time: 3.84[s], x=11.97370[m], y=0.36108[m], yaw=0.00570[rad], v=4.42732[m/s], steer=0.00332[rad], accel=0.01489[m/s^2]
Time: 3.88[s], x=12.15079[m], y=0.36209[m], yaw=0.00593[rad], v=4.42792[m/s], steer=0.01452[rad], accel=0.04010[m/s^2]
Time: 3.92[s], x=12.32790[m], y=0.36314[m], yaw=0.00696[rad], v=4.42952[m/s], steer=-0.00049[rad], accel=0.03414[m/s^2]
Time: 3.96[s], x=12.50508[m], y=0.36438[m], yaw=0.00693[rad], v=4.43089[m/s], steer=-0.00551[rad], accel=0.05718[m/s^2]
Time: 4.00[s], x=12.68231[m], y=0.36561[m], yaw=0.00654[rad], v=4.43317[m/s], steer=-0.02598[rad], accel=0.03710[m/s^2]
Time: 4.04[s], x=12.85963[m], y=0.36677[m], yaw=0.00470[rad], v=4.43466[m/s], steer=-0.00507[rad], accel=-0.01285[m/s^2]
Time: 4.08[s], x=13.03701[m], y=0.36760[m], yaw=0.00434[rad], v=4.43414[m/s], steer=0.01852[rad], accel=-0.03606[m/s^2]
Time: 4.12[s], x=13.21438[m], y=0.36837[m], yaw=0.00565[rad], v=4.43270[m/s], steer=0.01344[rad], accel=-0.01657[m/s^2]
Time: 4.16[s], x=13.39168[m], y=0.36937[m], yaw=0.00660[rad], v=4.43204[m/s], steer=-0.00106[rad], accel=-0.02376[m/s^2]
Time: 4.20[s], x=13.56896[m], y=0.37054[m], yaw=0.00653[rad], v=4.43109[m/s], steer=0.00631[rad], accel=-0.00406[m/s^2]
Time: 4.24[s], x=13.74620[m], y=0.37170[m], yaw=0.00697[rad], v=4.43093[m/s], steer=-0.00541[rad], accel=-0.01128[m/s^2]
Time: 4.28[s], x=13.92343[m], y=0.37293[m], yaw=0.00659[rad], v=4.43047[m/s], steer=-0.00473[rad], accel=-0.02058[m/s^2]
Time: 4.32[s], x=14.10065[m], y=0.37410[m], yaw=0.00626[rad], v=4.42965[m/s], steer=-0.02302[rad], accel=-0.02343[m/s^2]
Time: 4.36[s], x=14.27783[m], y=0.37521[m], yaw=0.00462[rad], v=4.42871[m/s], steer=-0.00275[rad], accel=-0.03446[m/s^2]
Time: 4.40[s], x=14.45498[m], y=0.37603[m], yaw=0.00443[rad], v=4.42734[m/s], steer=0.00252[rad], accel=-0.04141[m/s^2]
Time: 4.44[s], x=14.63207[m], y=0.37681[m], yaw=0.00461[rad], v=4.42568[m/s], steer=0.00661[rad], accel=-0.01329[m/s^2]
Time: 4.48[s], x=14.80909[m], y=0.37763[m], yaw=0.00508[rad], v=4.42515[m/s], steer=-0.00576[rad], accel=-0.00946[m/s^2]
Time: 4.52[s], x=14.98610[m], y=0.37853[m], yaw=0.00467[rad], v=4.42477[m/s], steer=-0.01075[rad], accel=0.00205[m/s^2]
Time: 4.56[s], x=15.16309[m], y=0.37935[m], yaw=0.00391[rad], v=4.42485[m/s], steer=0.00641[rad], accel=0.00163[m/s^2]
Time: 4.60[s], x=15.34008[m], y=0.38004[m], yaw=0.00436[rad], v=4.42492[m/s], steer=0.01237[rad], accel=0.02429[m/s^2]
Time: 4.64[s], x=15.51707[m], y=0.38082[m], yaw=0.00524[rad], v=4.42589[m/s], steer=0.02083[rad], accel=-0.02111[m/s^2]
Time: 4.68[s], x=15.69411[m], y=0.38174[m], yaw=0.00671[rad], v=4.42504[m/s], steer=-0.00004[rad], accel=-0.01853[m/s^2]
Time: 4.72[s], x=15.87111[m], y=0.38293[m], yaw=0.00671[rad], v=4.42430[m/s], steer=-0.01830[rad], accel=-0.02108[m/s^2]
Time: 4.76[s], x=16.04807[m], y=0.38412[m], yaw=0.00541[rad], v=4.42346[m/s], steer=-0.01651[rad], accel=-0.03117[m/s^2]
Time: 4.80[s], x=16.22501[m], y=0.38508[m], yaw=0.00424[rad], v=4.42221[m/s], steer=-0.01994[rad], accel=-0.00832[m/s^2]
Time: 4.84[s], x=16.40190[m], y=0.38583[m], yaw=0.00283[rad], v=4.42188[m/s], steer=0.01411[rad], accel=-0.03454[m/s^2]
Time: 4.88[s], x=16.57877[m], y=0.38633[m], yaw=0.00383[rad], v=4.42050[m/s], steer=0.03176[rad], accel=-0.04158[m/s^2]
Time: 4.92[s], x=16.75559[m], y=0.38701[m], yaw=0.00608[rad], v=4.41883[m/s], steer=0.01531[rad], accel=-0.06216[m/s^2]
Time: 4.96[s], x=16.93234[m], y=0.38808[m], yaw=0.00716[rad], v=4.41635[m/s], steer=-0.00808[rad], accel=-0.05434[m/s^2]
Time: 5.00[s], x=17.10899[m], y=0.38935[m], yaw=0.00659[rad], v=4.41417[m/s], steer=-0.03660[rad], accel=-0.05908[m/s^2]
Time: 5.04[s], x=17.28555[m], y=0.39051[m], yaw=0.00401[rad], v=4.41181[m/s], steer=-0.03863[rad], accel=-0.03641[m/s^2]
Time: 5.08[s], x=17.46202[m], y=0.39122[m], yaw=0.00128[rad], v=4.41036[m/s], steer=0.01151[rad], accel=-0.03100[m/s^2]
Time: 5.12[s], x=17.63844[m], y=0.39144[m], yaw=0.00209[rad], v=4.40912[m/s], steer=0.03580[rad], accel=-0.02938[m/s^2]
Time: 5.16[s], x=17.81480[m], y=0.39181[m], yaw=0.00462[rad], v=4.40794[m/s], steer=0.01384[rad], accel=-0.04643[m/s^2]
Time: 5.20[s], x=17.99112[m], y=0.39262[m], yaw=0.00559[rad], v=4.40608[m/s], steer=0.01749[rad], accel=-0.04034[m/s^2]
Time: 5.24[s], x=18.16736[m], y=0.39361[m], yaw=0.00683[rad], v=4.40447[m/s], steer=-0.01303[rad], accel=-0.01556[m/s^2]
Time: 5.28[s], x=18.34353[m], y=0.39481[m], yaw=0.00591[rad], v=4.40385[m/s], steer=-0.02453[rad], accel=-0.01096[m/s^2]
Time: 5.32[s], x=18.51969[m], y=0.39585[m], yaw=0.00418[rad], v=4.40341[m/s], steer=-0.01464[rad], accel=-0.02055[m/s^2]
Time: 5.36[s], x=18.69582[m], y=0.39659[m], yaw=0.00315[rad], v=4.40259[m/s], steer=-0.00287[rad], accel=-0.05545[m/s^2]
Time: 5.40[s], x=18.87192[m], y=0.39714[m], yaw=0.00294[rad], v=4.40037[m/s], steer=-0.00093[rad], accel=-0.08246[m/s^2]
Time: 5.44[s], x=19.04794[m], y=0.39766[m], yaw=0.00288[rad], v=4.39707[m/s], steer=0.02914[rad], accel=-0.06069[m/s^2]
Time: 5.48[s], x=19.22382[m], y=0.39817[m], yaw=0.00493[rad], v=4.39464[m/s], steer=-0.00241[rad], accel=-0.04803[m/s^2]
Time: 5.52[s], x=19.39960[m], y=0.39903[m], yaw=0.00476[rad], v=4.39272[m/s], steer=-0.01614[rad], accel=-0.03983[m/s^2]
Time: 5.56[s], x=19.57531[m], y=0.39987[m], yaw=0.00363[rad], v=4.39113[m/s], steer=0.01533[rad], accel=-0.01667[m/s^2]
Time: 5.60[s], x=19.75095[m], y=0.40051[m], yaw=0.00470[rad], v=4.39046[m/s], steer=-0.01285[rad], accel=-0.01046[m/s^2]
Time: 5.64[s], x=19.92657[m], y=0.40133[m], yaw=0.00380[rad], v=4.39004[m/s], steer=-0.02627[rad], accel=-0.02230[m/s^2]
Time: 5.68[s], x=20.10217[m], y=0.40200[m], yaw=0.00195[rad], v=4.38915[m/s], steer=-0.02014[rad], accel=-0.04307[m/s^2]
Time: 5.72[s], x=20.27773[m], y=0.40234[m], yaw=0.00054[rad], v=4.38743[m/s], steer=0.01046[rad], accel=-0.01760[m/s^2]
Time: 5.76[s], x=20.45323[m], y=0.40244[m], yaw=0.00127[rad], v=4.38672[m/s], steer=0.01918[rad], accel=0.04829[m/s^2]
Time: 5.80[s], x=20.62870[m], y=0.40266[m], yaw=0.00262[rad], v=4.38866[m/s], steer=0.04722[rad], accel=0.09435[m/s^2]
Time: 5.84[s], x=20.80424[m], y=0.40312[m], yaw=0.00594[rad], v=4.39243[m/s], steer=0.00578[rad], accel=0.11305[m/s^2]
Time: 5.88[s], x=20.97994[m], y=0.40417[m], yaw=0.00634[rad], v=4.39695[m/s], steer=0.00943[rad], accel=0.09168[m/s^2]
Time: 5.92[s], x=21.15581[m], y=0.40528[m], yaw=0.00701[rad], v=4.40062[m/s], steer=0.00303[rad], accel=0.12567[m/s^2]
Time: 5.96[s], x=21.33183[m], y=0.40651[m], yaw=0.00722[rad], v=4.40564[m/s], steer=-0.03153[rad], accel=0.13262[m/s^2]
Time: 6.00[s], x=21.50805[m], y=0.40779[m], yaw=0.00500[rad], v=4.41095[m/s], steer=-0.01547[rad], accel=0.13738[m/s^2]
Time: 6.04[s], x=21.68449[m], y=0.40867[m], yaw=0.00391[rad], v=4.41644[m/s], steer=0.04625[rad], accel=0.17896[m/s^2]
Time: 6.08[s], x=21.86115[m], y=0.40936[m], yaw=0.00718[rad], v=4.42360[m/s], steer=0.09340[rad], accel=0.23575[m/s^2]
Time: 6.12[s], x=22.03809[m], y=0.41063[m], yaw=0.01381[rad], v=4.43303[m/s], steer=0.12015[rad], accel=0.28581[m/s^2]
Time: 6.16[s], x=22.21539[m], y=0.41308[m], yaw=0.02237[rad], v=4.44447[m/s], steer=0.10266[rad], accel=0.31740[m/s^2]
Time: 6.20[s], x=22.39313[m], y=0.41705[m], yaw=0.02969[rad], v=4.45716[m/s], steer=0.02824[rad], accel=0.31308[m/s^2]
Time: 6.24[s], x=22.57133[m], y=0.42235[m], yaw=0.03171[rad], v=4.46969[m/s], steer=-0.01735[rad], accel=0.30603[m/s^2]
Time: 6.28[s], x=22.75003[m], y=0.42802[m], yaw=0.03047[rad], v=4.48193[m/s], steer=-0.02780[rad], accel=0.31054[m/s^2]
Time: 6.32[s], x=22.92922[m], y=0.43348[m], yaw=0.02847[rad], v=4.49435[m/s], steer=0.01165[rad], accel=0.28266[m/s^2]
Time: 6.36[s], x=23.10892[m], y=0.43859[m], yaw=0.02931[rad], v=4.50565[m/s], steer=0.07503[rad], accel=0.28420[m/s^2]
Time: 6.40[s], x=23.28907[m], y=0.44388[m], yaw=0.03473[rad], v=4.51702[m/s], steer=0.13644[rad], accel=0.28677[m/s^2]
Time: 6.44[s], x=23.46965[m], y=0.45015[m], yaw=0.04465[rad], v=4.52849[m/s], steer=0.06982[rad], accel=0.25762[m/s^2]
Time: 6.48[s], x=23.65061[m], y=0.45824[m], yaw=0.04972[rad], v=4.53880[m/s], steer=0.02713[rad], accel=0.27407[m/s^2]
Time: 6.52[s], x=23.83193[m], y=0.46726[m], yaw=0.05169[rad], v=4.54976[m/s], steer=-0.04620[rad], accel=0.29553[m/s^2]
Time: 6.56[s], x=24.01368[m], y=0.47666[m], yaw=0.04833[rad], v=4.56158[m/s], steer=-0.05753[rad], accel=0.28456[m/s^2]
Time: 6.60[s], x=24.19593[m], y=0.48548[m], yaw=0.04412[rad], v=4.57296[m/s], steer=0.00300[rad], accel=0.28095[m/s^2]
Time: 6.64[s], x=24.37867[m], y=0.49355[m], yaw=0.04434[rad], v=4.58420[m/s], steer=0.08472[rad], accel=0.26914[m/s^2]
Time: 6.68[s], x=24.56186[m], y=0.50167[m], yaw=0.05057[rad], v=4.59497[m/s], steer=0.15019[rad], accel=0.24663[m/s^2]
Time: 6.72[s], x=24.74542[m], y=0.51096[m], yaw=0.06170[rad], v=4.60483[m/s], steer=0.19808[rad], accel=0.27115[m/s^2]
Time: 6.76[s], x=24.92927[m], y=0.52232[m], yaw=0.07648[rad], v=4.61568[m/s], steer=0.18266[rad], accel=0.32278[m/s^2]
Time: 6.80[s], x=25.11336[m], y=0.53643[m], yaw=0.09013[rad], v=4.62859[m/s], steer=0.09003[rad], accel=0.35136[m/s^2]
Time: 6.84[s], x=25.29775[m], y=0.55309[m], yaw=0.09681[rad], v=4.64264[m/s], steer=0.04682[rad], accel=0.39623[m/s^2]
Time: 6.88[s], x=25.48258[m], y=0.57104[m], yaw=0.10029[rad], v=4.65849[m/s], steer=0.06165[rad], accel=0.40464[m/s^2]
Time: 6.92[s], x=25.66799[m], y=0.58970[m], yaw=0.10489[rad], v=4.67468[m/s], steer=0.14540[rad], accel=0.43190[m/s^2]
Time: 6.96[s], x=25.85395[m], y=0.60928[m], yaw=0.11585[rad], v=4.69196[m/s], steer=0.24779[rad], accel=0.43281[m/s^2]
Time: 7.00[s], x=26.04037[m], y=0.63097[m], yaw=0.13484[rad], v=4.70927[m/s], steer=0.30733[rad], accel=0.42656[m/s^2]
Time: 7.04[s], x=26.22703[m], y=0.65629[m], yaw=0.15875[rad], v=4.72633[m/s], steer=0.31974[rad], accel=0.39334[m/s^2]
Time: 7.08[s], x=26.41370[m], y=0.68618[m], yaw=0.18379[rad], v=4.74206[m/s], steer=0.30011[rad], accel=0.37838[m/s^2]
Time: 7.12[s], x=26.60019[m], y=0.72085[m], yaw=0.20727[rad], v=4.75720[m/s], steer=0.28550[rad], accel=0.34343[m/s^2]
Time: 7.16[s], x=26.78641[m], y=0.76001[m], yaw=0.22961[rad], v=4.77094[m/s], steer=0.28435[rad], accel=0.29645[m/s^2]
