  **** HLS Build v2024.2 5238294
INFO: [HLS 200-2005] Using work_dir /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/MPPI_Float 
INFO: [HLS 200-1505] Using default flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'syn.file=gaussian_noise_gen.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(9)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/gaussian_noise_gen.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(10)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=datatypes.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(11)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/datatypes.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=compute_weight.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(12)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/compute_weight.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=globals.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(13)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/globals.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=helper.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(14)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/helper.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=costs.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(15)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/costs.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=smoothning_filter.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(16)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/smoothning_filter.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=nearest_neighbor.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(17)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/nearest_neighbor.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.hpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(18)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.hpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=ref_path.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(19)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/ref_path.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=mppi_control.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(20)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/mppi_control.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=dynamics.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(21)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/dynamics.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.file=clip.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(22)
INFO: [HLS 200-10] Adding design file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/clip.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'tb.file=tb.cpp' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(8)
INFO: [HLS 200-10] Adding test bench file '/home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/tb.cpp' to the project
INFO: [HLS 200-1465] Applying ini 'syn.top=calc_control_input' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(23)
INFO: [HLS 200-1465] Applying ini 'flow_target=vivado' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(4)
INFO: [HLS 200-1505] Using flow_target 'vivado'
Resolution: For help on HLS 200-1505 see docs.xilinx.com/access/sources/dita/topic?Doc_Version=2024.2%20English&url=ug1448-hls-guidance&resourceid=200-1505.html
INFO: [HLS 200-1465] Applying ini 'part=xczu9eg-ffvb1156-2-e' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(1)
INFO: [HLS 200-1611] Setting target device to 'xczu9eg-ffvb1156-2-e'
INFO: [HLS 200-1465] Applying ini 'clock=5' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(7)
INFO: [SYN 201-201] Setting up clock 'default' with a period of 5ns.
INFO: [HLS 200-1465] Applying ini 'csim.clean=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(24)
INFO: [HLS 200-1465] Applying ini 'csim.code_analyzer=0' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(25)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_address=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(26)
INFO: [HLS 200-1465] Applying ini 'csim.sanitize_undefined=1' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(28)
INFO: [HLS 200-1465] Applying ini 'package.output.format=ip_catalog' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(5)
INFO: [HLS 200-1465] Applying ini 'syn.dataflow.default_channel=pingpong' from /home/tanmay-desai/MPPI_FPGA_DATAFLOW/MPPI_FLOAT_KINEMATIC/MPPI_Float/hls_config.cfg(27)
INFO: [XFORM 203-701] Set the default channel type in dataflow to ping-pong buffer.
INFO: [SIM 211-2] *************** CSIM start ***************
INFO: [SIM 211-4] CSIM will launch CLANG as the compiler.
INFO: [HLS 200-2153] Enabled Clang AddressSanitizer.
INFO: [HLS 200-2154] Enabled Clang UndefinedSanitizer.
INFO: [SIM 211-6] Clang sanitizer requests large memory space to detect memory errors. In order to run Clang sanitizer correctly, you will need to 1) set the value of /proc/sys/vm/overcommit_memory to 0; or 2) run HLS on a machine with sufficient memory space.
INFO: [HLS 200-2036] Building debug C Simulation binaries
   Compiling ../../../../tb.cpp in debug mode
   Compiling ../../../../clip.cpp in debug mode
   Compiling ../../../../dynamics.cpp in debug mode
   Compiling ../../../../mppi_control.cpp in debug mode
   Compiling ../../../../ref_path.cpp in debug mode
   Compiling ../../../../nearest_neighbor.cpp in debug mode
   Compiling ../../../../smoothning_filter.cpp in debug mode
   Compiling ../../../../costs.cpp in debug mode
   Compiling ../../../../helper.cpp in debug mode
   Compiling ../../../../globals.cpp in debug mode
   Compiling ../../../../compute_weight.cpp in debug mode
   Compiling ../../../../gaussian_noise_gen.cpp in debug mode
   Generating csim.exe
[INFO] Start simulation of pathtracking with MPPI controller
[INFO] delta_t: 0.04[s], sim_steps: 1000[steps], total_sim_time: 40[s]
Time: 0.00[s], x=0.00000[m], y=0.00000[m], yaw=0.00000[rad], v=0.00000[m/s], steer=0.09568[rad], accel=1.11544[m/s^2]
Time: 0.04[s], x=0.00000[m], y=0.00000[m], yaw=0.00000[rad], v=0.04462[m/s], steer=0.52300[rad], accel=1.48135[m/s^2]
Time: 0.08[s], x=0.00178[m], y=0.00000[m], yaw=0.00041[rad], v=0.10387[m/s], steer=0.52300[rad], accel=1.96842[m/s^2]
Time: 0.12[s], x=0.00594[m], y=0.00000[m], yaw=0.00137[rad], v=0.18261[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 0.16[s], x=0.01324[m], y=0.00001[m], yaw=0.00305[rad], v=0.26261[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 0.20[s], x=0.02375[m], y=0.00004[m], yaw=0.00548[rad], v=0.34261[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 0.24[s], x=0.03745[m], y=0.00012[m], yaw=0.00864[rad], v=0.42261[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 0.28[s], x=0.05436[m], y=0.00026[m], yaw=0.01254[rad], v=0.50261[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 0.32[s], x=0.07446[m], y=0.00052[m], yaw=0.01717[rad], v=0.58261[m/s], steer=0.52300[rad], accel=2.00000[m/s^2]
Time: 0.36[s], x=0.09776[m], y=0.00092[m], yaw=0.02255[rad], v=0.66261[m/s], steer=0.41442[rad], accel=2.00000[m/s^2]
Time: 0.40[s], x=0.12426[m], y=0.00151[m], yaw=0.02721[rad], v=0.74261[m/s], steer=0.43398[rad], accel=2.00000[m/s^2]
Time: 0.44[s], x=0.15395[m], y=0.00232[m], yaw=0.03272[rad], v=0.82261[m/s], steer=0.25240[rad], accel=2.00000[m/s^2]
Time: 0.48[s], x=0.18684[m], y=0.00340[m], yaw=0.03611[rad], v=0.90261[m/s], steer=0.26755[rad], accel=2.00000[m/s^2]
Time: 0.52[s], x=0.22292[m], y=0.00470[m], yaw=0.04007[rad], v=0.98261[m/s], steer=0.12197[rad], accel=2.00000[m/s^2]
Time: 0.56[s], x=0.26219[m], y=0.00628[m], yaw=0.04200[rad], v=1.06261[m/s], steer=0.15497[rad], accel=2.00000[m/s^2]
Time: 0.60[s], x=0.30466[m], y=0.00806[m], yaw=0.04465[rad], v=1.14261[m/s], steer=0.26847[rad], accel=2.00000[m/s^2]
Time: 0.64[s], x=0.35032[m], y=0.01010[m], yaw=0.04968[rad], v=1.22261[m/s], steer=0.20124[rad], accel=2.00000[m/s^2]
Time: 0.68[s], x=0.39916[m], y=0.01253[m], yaw=0.05367[rad], v=1.30261[m/s], steer=0.20206[rad], accel=2.00000[m/s^2]
Time: 0.72[s], x=0.45119[m], y=0.01533[m], yaw=0.05794[rad], v=1.38261[m/s], steer=0.11857[rad], accel=2.00000[m/s^2]
Time: 0.76[s], x=0.50640[m], y=0.01853[m], yaw=0.06058[rad], v=1.46261[m/s], steer=0.35128[rad], accel=2.00000[m/s^2]
Time: 0.80[s], x=0.56480[m], y=0.02207[m], yaw=0.06915[rad], v=1.54261[m/s], steer=0.24491[rad], accel=2.00000[m/s^2]
Time: 0.84[s], x=0.62636[m], y=0.02633[m], yaw=0.07532[rad], v=1.62261[m/s], steer=0.18677[rad], accel=2.00000[m/s^2]
Time: 0.88[s], x=0.69108[m], y=0.03122[m], yaw=0.08023[rad], v=1.70261[m/s], steer=-0.05475[rad], accel=2.00000[m/s^2]
Time: 0.92[s], x=0.75896[m], y=0.03668[m], yaw=0.07874[rad], v=1.78261[m/s], steer=-0.23644[rad], accel=2.00000[m/s^2]
Time: 0.96[s], x=0.83004[m], y=0.04229[m], yaw=0.07186[rad], v=1.86261[m/s], steer=-0.27828[rad], accel=2.00000[m/s^2]
Time: 1.00[s], x=0.90436[m], y=0.04763[m], yaw=0.06335[rad], v=1.94261[m/s], steer=-0.12525[rad], accel=2.00000[m/s^2]
Time: 1.04[s], x=0.98190[m], y=0.05255[m], yaw=0.05944[rad], v=2.02261[m/s], steer=0.28487[rad], accel=2.00000[m/s^2]
Time: 1.08[s], x=1.06267[m], y=0.05736[m], yaw=0.06891[rad], v=2.10261[m/s], steer=0.29947[rad], accel=2.00000[m/s^2]
Time: 1.12[s], x=1.14657[m], y=0.06315[m], yaw=0.07930[rad], v=2.18261[m/s], steer=0.26474[rad], accel=2.00000[m/s^2]
Time: 1.16[s], x=1.23360[m], y=0.07007[m], yaw=0.08877[rad], v=2.26261[m/s], steer=-0.12102[rad], accel=2.00000[m/s^2]
Time: 1.20[s], x=1.32375[m], y=0.07809[m], yaw=0.08437[rad], v=2.34261[m/s], steer=-0.44437[rad], accel=2.00000[m/s^2]
Time: 1.24[s], x=1.41712[m], y=0.08599[m], yaw=0.06652[rad], v=2.42261[m/s], steer=-0.33108[rad], accel=2.00000[m/s^2]
Time: 1.28[s], x=1.51381[m], y=0.09243[m], yaw=0.05320[rad], v=2.50261[m/s], steer=-0.12459[rad], accel=2.00000[m/s^2]
Time: 1.32[s], x=1.61377[m], y=0.09775[m], yaw=0.04818[rad], v=2.58261[m/s], steer=0.09116[rad], accel=2.00000[m/s^2]
Time: 1.36[s], x=1.71696[m], y=0.10273[m], yaw=0.05196[rad], v=2.66261[m/s], steer=0.31454[rad], accel=2.00000[m/s^2]
Time: 1.40[s], x=1.82332[m], y=0.10826[m], yaw=0.06582[rad], v=2.74261[m/s], steer=0.23740[rad], accel=2.00000[m/s^2]
Time: 1.44[s], x=1.93278[m], y=0.11547[m], yaw=0.07644[rad], v=2.82261[m/s], steer=-0.01600[rad], accel=2.00000[m/s^2]
Time: 1.48[s], x=2.04536[m], y=0.12409[m], yaw=0.07571[rad], v=2.90261[m/s], steer=-0.16666[rad], accel=2.00000[m/s^2]
Time: 1.52[s], x=2.16113[m], y=0.13288[m], yaw=0.06790[rad], v=2.98261[m/s], steer=-0.22944[rad], accel=2.00000[m/s^2]
Time: 1.56[s], x=2.28016[m], y=0.14097[m], yaw=0.05676[rad], v=3.06261[m/s], steer=-0.19137[rad], accel=2.00000[m/s^2]
Time: 1.60[s], x=2.40247[m], y=0.14792[m], yaw=0.04726[rad], v=3.14261[m/s], steer=-0.03822[rad], accel=2.00000[m/s^2]
Time: 1.64[s], x=2.52803[m], y=0.15386[m], yaw=0.04534[rad], v=3.22261[m/s], steer=0.11199[rad], accel=2.00000[m/s^2]
Time: 1.68[s], x=2.65680[m], y=0.15970[m], yaw=0.05114[rad], v=3.30261[m/s], steer=0.11374[rad], accel=2.00000[m/s^2]
Time: 1.72[s], x=2.78873[m], y=0.16645[m], yaw=0.05717[rad], v=3.38261[m/s], steer=0.08808[rad], accel=2.00000[m/s^2]
Time: 1.76[s], x=2.92382[m], y=0.17419[m], yaw=0.06195[rad], v=3.46261[m/s], steer=0.01607[rad], accel=2.00000[m/s^2]
Time: 1.80[s], x=3.06206[m], y=0.18276[m], yaw=0.06284[rad], v=3.54261[m/s], steer=-0.08709[rad], accel=2.00000[m/s^2]
Time: 1.84[s], x=3.20348[m], y=0.19166[m], yaw=0.05790[rad], v=3.62261[m/s], steer=-0.11706[rad], accel=2.00000[m/s^2]
Time: 1.88[s], x=3.34814[m], y=0.20005[m], yaw=0.05108[rad], v=3.70261[m/s], steer=-0.10227[rad], accel=2.00000[m/s^2]
Time: 1.92[s], x=3.49605[m], y=0.20761[m], yaw=0.04500[rad], v=3.78261[m/s], steer=-0.06212[rad], accel=2.00000[m/s^2]
Time: 1.96[s], x=3.64720[m], y=0.21441[m], yaw=0.04124[rad], v=3.86261[m/s], steer=-0.00865[rad], accel=1.99061[m/s^2]
Time: 2.00[s], x=3.80158[m], y=0.22078[m], yaw=0.04070[rad], v=3.94223[m/s], steer=0.02216[rad], accel=1.81239[m/s^2]
Time: 2.04[s], x=3.95914[m], y=0.22720[m], yaw=0.04210[rad], v=4.01473[m/s], steer=0.01766[rad], accel=1.60703[m/s^2]
Time: 2.08[s], x=4.11958[m], y=0.23396[m], yaw=0.04323[rad], v=4.07901[m/s], steer=0.00397[rad], accel=1.40717[m/s^2]
Time: 2.12[s], x=4.28259[m], y=0.24101[m], yaw=0.04349[rad], v=4.13529[m/s], steer=-0.03160[rad], accel=1.23428[m/s^2]
Time: 2.16[s], x=4.44785[m], y=0.24820[m], yaw=0.04140[rad], v=4.18467[m/s], steer=-0.04299[rad], accel=1.06219[m/s^2]
Time: 2.20[s], x=4.61509[m], y=0.25513[m], yaw=0.03852[rad], v=4.22715[m/s], steer=-0.01898[rad], accel=0.87315[m/s^2]
Time: 2.24[s], x=4.78405[m], y=0.26164[m], yaw=0.03724[rad], v=4.26208[m/s], steer=-0.00364[rad], accel=0.68750[m/s^2]
Time: 2.28[s], x=4.95441[m], y=0.26799[m], yaw=0.03699[rad], v=4.28958[m/s], steer=-0.00192[rad], accel=0.51898[m/s^2]
Time: 2.32[s], x=5.12588[m], y=0.27433[m], yaw=0.03686[rad], v=4.31034[m/s], steer=0.01933[rad], accel=0.36607[m/s^2]
Time: 2.36[s], x=5.29818[m], y=0.28069[m], yaw=0.03819[rad], v=4.32498[m/s], steer=0.01711[rad], accel=0.23001[m/s^2]
Time: 2.40[s], x=5.47105[m], y=0.28729[m], yaw=0.03937[rad], v=4.33418[m/s], steer=0.02429[rad], accel=0.12715[m/s^2]
Time: 2.44[s], x=5.64428[m], y=0.29412[m], yaw=0.04106[rad], v=4.33927[m/s], steer=-0.01204[rad], accel=0.06651[m/s^2]
Time: 2.48[s], x=5.81771[m], y=0.30124[m], yaw=0.04022[rad], v=4.34193[m/s], steer=-0.05545[rad], accel=-0.02487[m/s^2]
Time: 2.52[s], x=5.99124[m], y=0.30822[m], yaw=0.03637[rad], v=4.34093[m/s], steer=-0.06164[rad], accel=-0.10366[m/s^2]
Time: 2.56[s], x=6.16477[m], y=0.31454[m], yaw=0.03208[rad], v=4.33679[m/s], steer=-0.03398[rad], accel=-0.14568[m/s^2]
Time: 2.60[s], x=6.33815[m], y=0.32010[m], yaw=0.02972[rad], v=4.33096[m/s], steer=-0.01436[rad], accel=-0.16997[m/s^2]
