Time: 11.92[s], x=23.26149[m], y=17.80818[m], yaw=2.59254[rad], v=4.64824[m/s], steer=0.00500[rad], accel=-0.00350[m/s^2]
Time: 11.96[s], x=23.10289[m], y=17.90521[m], yaw=2.59291[rad], v=4.64810[m/s], steer=0.00396[rad], accel=-0.00287[m/s^2]
Time: 12.00[s], x=22.94426[m], y=18.00218[m], yaw=2.59321[rad], v=4.64799[m/s], steer=0.00324[rad], accel=0.00079[m/s^2]
Time: 12.04[s], x=22.78560[m], y=18.09910[m], yaw=2.59345[rad], v=4.64802[m/s], steer=0.00303[rad], accel=0.00216[m/s^2]
Time: 12.08[s], x=22.62692[m], y=18.19599[m], yaw=2.59367[rad], v=4.64810[m/s], steer=0.00299[rad], accel=0.00345[m/s^2]
Time: 12.12[s], x=22.46821[m], y=18.29284[m], yaw=2.59390[rad], v=4.64824[m/s], steer=0.00304[rad], accel=0.00528[m/s^2]
Time: 12.16[s], x=22.30948[m], y=18.38965[m], yaw=2.59412[rad], v=4.64845[m/s], steer=0.00292[rad], accel=0.00901[m/s^2]
Time: 12.20[s], x=22.15072[m], y=18.48644[m], yaw=2.59434[rad], v=4.64881[m/s], steer=0.00198[rad], accel=0.00455[m/s^2]
Time: 12.24[s], x=21.99192[m], y=18.58320[m], yaw=2.59449[rad], v=4.64900[m/s], steer=0.00231[rad], accel=0.00747[m/s^2]
Time: 12.28[s], x=21.83311[m], y=18.67994[m], yaw=2.59466[rad], v=4.64929[m/s], steer=0.00184[rad], accel=0.01006[m/s^2]
Time: 12.32[s], x=21.67426[m], y=18.77666[m], yaw=2.59479[rad], v=4.64970[m/s], steer=0.00120[rad], accel=0.00593[m/s^2]
Time: 12.36[s], x=21.51539[m], y=18.87336[m], yaw=2.59488[rad], v=4.64993[m/s], steer=0.00132[rad], accel=0.00064[m/s^2]
Time: 12.40[s], x=21.35651[m], y=18.97006[m], yaw=2.59498[rad], v=4.64996[m/s], steer=0.00200[rad], accel=0.00025[m/s^2]
Time: 12.44[s], x=21.19761[m], y=19.06674[m], yaw=2.59513[rad], v=4.64997[m/s], steer=0.00159[rad], accel=0.00085[m/s^2]
Time: 12.48[s], x=21.03870[m], y=19.16340[m], yaw=2.59525[rad], v=4.65000[m/s], steer=0.00119[rad], accel=-0.00804[m/s^2]
Time: 12.52[s], x=20.87978[m], y=19.26004[m], yaw=2.59534[rad], v=4.64968[m/s], steer=0.00133[rad], accel=-0.01227[m/s^2]
Time: 12.56[s], x=20.72085[m], y=19.35666[m], yaw=2.59544[rad], v=4.64919[m/s], steer=0.00110[rad], accel=-0.00753[m/s^2]
Time: 12.60[s], x=20.56194[m], y=19.45325[m], yaw=2.59552[rad], v=4.64889[m/s], steer=0.00107[rad], accel=-0.00989[m/s^2]
Time: 12.64[s], x=20.40303[m], y=19.54982[m], yaw=2.59560[rad], v=4.64849[m/s], steer=0.00089[rad], accel=-0.01660[m/s^2]
Time: 12.68[s], x=20.24412[m], y=19.64637[m], yaw=2.59567[rad], v=4.64783[m/s], steer=0.00085[rad], accel=-0.01509[m/s^2]
Time: 12.72[s], x=20.08523[m], y=19.74290[m], yaw=2.59573[rad], v=4.64722[m/s], steer=0.00069[rad], accel=-0.00961[m/s^2]
Time: 12.76[s], x=19.92636[m], y=19.83941[m], yaw=2.59578[rad], v=4.64684[m/s], steer=0.00076[rad], accel=-0.01696[m/s^2]
Time: 12.80[s], x=19.76749[m], y=19.93590[m], yaw=2.59584[rad], v=4.64616[m/s], steer=0.00046[rad], accel=-0.01762[m/s^2]
Time: 12.84[s], x=19.60864[m], y=20.03236[m], yaw=2.59587[rad], v=4.64546[m/s], steer=0.00023[rad], accel=-0.01536[m/s^2]
Time: 12.88[s], x=19.44981[m], y=20.12881[m], yaw=2.59589[rad], v=4.64484[m/s], steer=0.00037[rad], accel=-0.01885[m/s^2]
Time: 12.92[s], x=19.29100[m], y=20.22524[m], yaw=2.59592[rad], v=4.64409[m/s], steer=0.00045[rad], accel=-0.01848[m/s^2]
Time: 12.96[s], x=19.13221[m], y=20.32165[m], yaw=2.59595[rad], v=4.64335[m/s], steer=0.00008[rad], accel=-0.01835[m/s^2]
Time: 13.00[s], x=18.97345[m], y=20.41804[m], yaw=2.59595[rad], v=4.64262[m/s], steer=-0.00008[rad], accel=-0.01694[m/s^2]
Time: 13.04[s], x=18.81471[m], y=20.51442[m], yaw=2.59595[rad], v=4.64194[m/s], steer=-0.00192[rad], accel=-0.01680[m/s^2]
Time: 13.08[s], x=18.65599[m], y=20.61078[m], yaw=2.59581[rad], v=4.64127[m/s], steer=-0.00093[rad], accel=-0.01790[m/s^2]
Time: 13.12[s], x=18.49731[m], y=20.70715[m], yaw=2.59574[rad], v=4.64055[m/s], steer=0.00041[rad], accel=-0.01340[m/s^2]
Time: 13.16[s], x=18.33867[m], y=20.80351[m], yaw=2.59577[rad], v=4.64001[m/s], steer=0.00129[rad], accel=-0.00392[m/s^2]
Time: 13.20[s], x=18.18003[m], y=20.89986[m], yaw=2.59586[rad], v=4.63986[m/s], steer=0.00374[rad], accel=-0.00566[m/s^2]
Time: 13.24[s], x=18.02140[m], y=20.99619[m], yaw=2.59614[rad], v=4.63963[m/s], steer=0.00321[rad], accel=-0.00411[m/s^2]
Time: 13.28[s], x=17.86274[m], y=21.09247[m], yaw=2.59638[rad], v=4.63947[m/s], steer=0.00136[rad], accel=-0.00469[m/s^2]
Time: 13.32[s], x=17.70407[m], y=21.18871[m], yaw=2.59648[rad], v=4.63928[m/s], steer=0.00011[rad], accel=-0.00259[m/s^2]
Time: 13.36[s], x=17.54539[m], y=21.28494[m], yaw=2.59649[rad], v=4.63918[m/s], steer=-0.00035[rad], accel=0.00037[m/s^2]
Time: 13.40[s], x=17.38672[m], y=21.38116[m], yaw=2.59646[rad], v=4.63919[m/s], steer=-0.00091[rad], accel=0.00436[m/s^2]
Time: 13.44[s], x=17.22805[m], y=21.47738[m], yaw=2.59640[rad], v=4.63936[m/s], steer=-0.00143[rad], accel=0.00627[m/s^2]
Time: 13.48[s], x=17.06938[m], y=21.57361[m], yaw=2.59629[rad], v=4.63962[m/s], steer=-0.00101[rad], accel=0.00881[m/s^2]
Time: 13.52[s], x=16.91071[m], y=21.66987[m], yaw=2.59621[rad], v=4.63997[m/s], steer=-0.00086[rad], accel=0.01066[m/s^2]
Time: 13.56[s], x=16.75204[m], y=21.76615[m], yaw=2.59615[rad], v=4.64039[m/s], steer=-0.00072[rad], accel=0.01560[m/s^2]
Time: 13.60[s], x=16.59335[m], y=21.86245[m], yaw=2.59610[rad], v=4.64102[m/s], steer=-0.00076[rad], accel=0.01164[m/s^2]
Time: 13.64[s], x=16.43465[m], y=21.95876[m], yaw=2.59604[rad], v=4.64148[m/s], steer=-0.00092[rad], accel=0.01517[m/s^2]
Time: 13.68[s], x=16.27595[m], y=22.05510[m], yaw=2.59597[rad], v=4.64209[m/s], steer=-0.00060[rad], accel=0.01631[m/s^2]
Time: 13.72[s], x=16.11722[m], y=22.15146[m], yaw=2.59593[rad], v=4.64274[m/s], steer=-0.00021[rad], accel=0.01016[m/s^2]
Time: 13.76[s], x=15.95848[m], y=22.24784[m], yaw=2.59591[rad], v=4.64315[m/s], steer=-0.00033[rad], accel=0.00507[m/s^2]
Time: 13.80[s], x=15.79973[m], y=22.34423[m], yaw=2.59589[rad], v=4.64335[m/s], steer=0.00021[rad], accel=0.00565[m/s^2]
Time: 13.84[s], x=15.64097[m], y=22.44063[m], yaw=2.59590[rad], v=4.64358[m/s], steer=0.00130[rad], accel=0.00755[m/s^2]
Time: 13.88[s], x=15.48220[m], y=22.53703[m], yaw=2.59600[rad], v=4.64388[m/s], steer=0.00068[rad], accel=-0.00104[m/s^2]
Time: 13.92[s], x=15.32341[m], y=22.63342[m], yaw=2.59605[rad], v=4.64384[m/s], steer=0.00067[rad], accel=-0.00436[m/s^2]
Time: 13.96[s], x=15.16462[m], y=22.72981[m], yaw=2.59610[rad], v=4.64366[m/s], steer=0.00080[rad], accel=0.00113[m/s^2]
Time: 14.00[s], x=15.00583[m], y=22.82618[m], yaw=2.59616[rad], v=4.64371[m/s], steer=0.00017[rad], accel=-0.00489[m/s^2]
Time: 14.04[s], x=14.84704[m], y=22.92255[m], yaw=2.59617[rad], v=4.64351[m/s], steer=-0.00082[rad], accel=-0.01030[m/s^2]
Time: 14.08[s], x=14.68824[m], y=23.01890[m], yaw=2.59611[rad], v=4.64310[m/s], steer=-0.00065[rad], accel=-0.00740[m/s^2]
Time: 14.12[s], x=14.52947[m], y=23.11526[m], yaw=2.59606[rad], v=4.64281[m/s], steer=0.00035[rad], accel=-0.00159[m/s^2]
Time: 14.16[s], x=14.37072[m], y=23.21162[m], yaw=2.59609[rad], v=4.64274[m/s], steer=0.00106[rad], accel=-0.00841[m/s^2]
Time: 14.20[s], x=14.21196[m], y=23.30798[m], yaw=2.59617[rad], v=4.64241[m/s], steer=0.00113[rad], accel=-0.00909[m/s^2]
Time: 14.24[s], x=14.05321[m], y=23.40432[m], yaw=2.59625[rad], v=4.64204[m/s], steer=0.00020[rad], accel=-0.00680[m/s^2]
Time: 14.28[s], x=13.89446[m], y=23.50063[m], yaw=2.59627[rad], v=4.64177[m/s], steer=-0.00027[rad], accel=-0.01025[m/s^2]
Time: 14.32[s], x=13.73572[m], y=23.59694[m], yaw=2.59625[rad], v=4.64136[m/s], steer=-0.00074[rad], accel=-0.01015[m/s^2]
Time: 14.36[s], x=13.57699[m], y=23.69324[m], yaw=2.59619[rad], v=4.64095[m/s], steer=-0.00099[rad], accel=-0.01046[m/s^2]
Time: 14.40[s], x=13.41829[m], y=23.78954[m], yaw=2.59612[rad], v=4.64054[m/s], steer=-0.00053[rad], accel=-0.00945[m/s^2]
Time: 14.44[s], x=13.25960[m], y=23.88585[m], yaw=2.59608[rad], v=4.64016[m/s], steer=0.00052[rad], accel=-0.00807[m/s^2]
Time: 14.48[s], x=13.10093[m], y=23.98215[m], yaw=2.59612[rad], v=4.63983[m/s], steer=0.00065[rad], accel=-0.00885[m/s^2]
Time: 14.52[s], x=12.94227[m], y=24.07844[m], yaw=2.59617[rad], v=4.63948[m/s], steer=0.00050[rad], accel=-0.00441[m/s^2]
Time: 14.56[s], x=12.78362[m], y=24.17472[m], yaw=2.59620[rad], v=4.63930[m/s], steer=-0.00011[rad], accel=-0.00113[m/s^2]
Time: 14.60[s], x=12.62497[m], y=24.27098[m], yaw=2.59619[rad], v=4.63926[m/s], steer=-0.00034[rad], accel=-0.00252[m/s^2]
Time: 14.64[s], x=12.46632[m], y=24.36725[m], yaw=2.59617[rad], v=4.63916[m/s], steer=-0.00030[rad], accel=-0.00073[m/s^2]
Time: 14.68[s], x=12.30768[m], y=24.46352[m], yaw=2.59615[rad], v=4.63913[m/s], steer=-0.00053[rad], accel=-0.00123[m/s^2]
Time: 14.72[s], x=12.14904[m], y=24.55979[m], yaw=2.59611[rad], v=4.63908[m/s], steer=-0.00031[rad], accel=0.00035[m/s^2]
Time: 14.76[s], x=11.99041[m], y=24.65606[m], yaw=2.59608[rad], v=4.63909[m/s], steer=0.00037[rad], accel=0.00265[m/s^2]
Time: 14.80[s], x=11.83178[m], y=24.75234[m], yaw=2.59611[rad], v=4.63920[m/s], steer=0.00029[rad], accel=0.00646[m/s^2]
Time: 14.84[s], x=11.67314[m], y=24.84862[m], yaw=2.59613[rad], v=4.63946[m/s], steer=-0.00024[rad], accel=0.00794[m/s^2]
Time: 14.88[s], x=11.51449[m], y=24.94490[m], yaw=2.59612[rad], v=4.63978[m/s], steer=0.00000[rad], accel=0.01040[m/s^2]
Time: 14.92[s], x=11.35583[m], y=25.04119[m], yaw=2.59612[rad], v=4.64019[m/s], steer=-0.00012[rad], accel=0.01257[m/s^2]
Time: 14.96[s], x=11.19716[m], y=25.13749[m], yaw=2.59611[rad], v=4.64070[m/s], steer=0.00004[rad], accel=0.01723[m/s^2]
Time: 15.00[s], x=11.03847[m], y=25.23380[m], yaw=2.59611[rad], v=4.64138[m/s], steer=-0.00005[rad], accel=0.01299[m/s^2]
Time: 15.04[s], x=10.87976[m], y=25.33012[m], yaw=2.59611[rad], v=4.64190[m/s], steer=-0.00014[rad], accel=0.01420[m/s^2]
Time: 15.08[s], x=10.72103[m], y=25.42645[m], yaw=2.59610[rad], v=4.64247[m/s], steer=0.00008[rad], accel=0.01299[m/s^2]
Time: 15.12[s], x=10.56228[m], y=25.52280[m], yaw=2.59610[rad], v=4.64299[m/s], steer=0.00030[rad], accel=0.00819[m/s^2]
Time: 15.16[s], x=10.40352[m], y=25.61916[m], yaw=2.59612[rad], v=4.64332[m/s], steer=-0.00013[rad], accel=0.00439[m/s^2]
Time: 15.20[s], x=10.24474[m], y=25.71552[m], yaw=2.59612[rad], v=4.64349[m/s], steer=0.00014[rad], accel=0.00551[m/s^2]
Time: 15.24[s], x=10.08595[m], y=25.81189[m], yaw=2.59613[rad], v=4.64371[m/s], steer=0.00092[rad], accel=0.00780[m/s^2]
Time: 15.28[s], x=9.92716[m], y=25.90826[m], yaw=2.59619[rad], v=4.64403[m/s], steer=0.00021[rad], accel=-0.00389[m/s^2]
Time: 15.32[s], x=9.76835[m], y=26.00462[m], yaw=2.59621[rad], v=4.64387[m/s], steer=-0.00000[rad], accel=-0.00610[m/s^2]
Time: 15.36[s], x=9.60954[m], y=26.10098[m], yaw=2.59621[rad], v=4.64363[m/s], steer=0.00029[rad], accel=0.00050[m/s^2]
Time: 15.40[s], x=9.45074[m], y=26.19733[m], yaw=2.59623[rad], v=4.64365[m/s], steer=0.00019[rad], accel=-0.01038[m/s^2]
Time: 15.44[s], x=9.29194[m], y=26.29369[m], yaw=2.59625[rad], v=4.64323[m/s], steer=-0.00013[rad], accel=-0.01337[m/s^2]
Time: 15.48[s], x=9.13315[m], y=26.39003[m], yaw=2.59624[rad], v=4.64270[m/s], steer=0.00001[rad], accel=-0.01347[m/s^2]
Time: 15.52[s], x=8.97438[m], y=26.48636[m], yaw=2.59624[rad], v=4.64216[m/s], steer=0.00021[rad], accel=-0.01113[m/s^2]
Time: 15.56[s], x=8.81563[m], y=26.58268[m], yaw=2.59625[rad], v=4.64171[m/s], steer=0.00023[rad], accel=-0.01440[m/s^2]
Time: 15.60[s], x=8.65689[m], y=26.67898[m], yaw=2.59627[rad], v=4.64114[m/s], steer=-0.00006[rad], accel=-0.01684[m/s^2]
Time: 15.64[s], x=8.49817[m], y=26.77528[m], yaw=2.59626[rad], v=4.64046[m/s], steer=-0.00003[rad], accel=-0.01080[m/s^2]
Time: 15.68[s], x=8.33948[m], y=26.87156[m], yaw=2.59626[rad], v=4.64003[m/s], steer=-0.00004[rad], accel=-0.01219[m/s^2]
@E Simulation failed: SIGSEGV.
ERROR: [SIM 211-100] CSim failed with errors.
INFO: [SIM 211-3] *************** CSIM finish ***************
ERROR: 4
INFO: [HLS 200-112] Total CPU user time: 609.22 seconds. Total CPU system time: 1.49 seconds. Total elapsed time: 611.68 seconds; peak allocated memory: 658.344 MB.
